id,target
0,unacceptable
1,unacceptable
2,unacceptable
3,unacceptable
4,unacceptable
5,unacceptable
6,unacceptable
7,unacceptable
8,unacceptable
9,unacceptable
10,unacceptable
11,unacceptable
12,unacceptable
13,unacceptable
14,unacceptable
15,unacceptable
16,unacceptable
17,unacceptable
18,unacceptable
19,unacceptable
20,unacceptable
21,unacceptable
22,unacceptable
23,unacceptable
24,unacceptable
25,unacceptable
26,unacceptable
27,unacceptable
28,unacceptable
29,unacceptable
30,unacceptable
31,unacceptable
32,unacceptable
33,unacceptable
34,unacceptable
35,unacceptable
36,unacceptable
37,unacceptable
38,unacceptable
39,unacceptable
40,unacceptable
41,unacceptable
42,unacceptable
43,unacceptable
44,unacceptable
45,unacceptable
46,unacceptable
47,unacceptable
48,unacceptable
49,unacceptable
50,unacceptable
51,unacceptable
52,unacceptable
53,unacceptable
54,unacceptable
55,unacceptable
56,unacceptable
57,unacceptable
58,unacceptable
59,unacceptable
60,unacceptable
61,unacceptable
62,unacceptable
63,unacceptable
64,unacceptable
65,unacceptable
66,unacceptable
67,unacceptable
68,unacceptable
69,unacceptable
70,unacceptable
71,unacceptable
72,unacceptable
73,unacceptable
74,unacceptable
75,unacceptable
76,unacceptable
77,unacceptable
78,unacceptable
79,unacceptable
80,unacceptable
81,unacceptable
82,unacceptable
83,unacceptable
84,unacceptable
85,unacceptable
86,unacceptable
87,unacceptable
88,unacceptable
89,unacceptable
90,unacceptable
91,unacceptable
92,unacceptable
93,unacceptable
94,unacceptable
95,unacceptable
96,unacceptable
97,unacceptable
98,unacceptable
99,unacceptable
100,unacceptable
101,unacceptable
102,unacceptable
103,unacceptable
104,unacceptable
105,unacceptable
106,unacceptable
107,unacceptable
108,unacceptable
109,unacceptable
110,unacceptable
111,unacceptable
112,unacceptable
113,unacceptable
114,unacceptable
115,unacceptable
116,unacceptable
117,unacceptable
118,unacceptable
119,unacceptable
120,unacceptable
121,unacceptable
122,unacceptable
123,unacceptable
124,unacceptable
125,unacceptable
126,unacceptable
127,unacceptable
128,unacceptable
129,unacceptable
130,unacceptable
131,unacceptable
132,unacceptable
133,unacceptable
134,unacceptable
135,unacceptable
136,unacceptable
137,unacceptable
138,unacceptable
139,unacceptable
140,unacceptable
141,unacceptable
142,unacceptable
143,unacceptable
144,unacceptable
145,unacceptable
146,unacceptable
147,unacceptable
148,unacceptable
149,unacceptable
150,unacceptable
151,unacceptable
152,unacceptable
153,unacceptable
154,unacceptable
155,unacceptable
156,unacceptable
157,unacceptable
158,unacceptable
159,unacceptable
160,unacceptable
161,unacceptable
162,unacceptable
163,unacceptable
164,unacceptable
165,unacceptable
166,unacceptable
167,unacceptable
168,unacceptable
169,unacceptable
170,unacceptable
171,unacceptable
172,unacceptable
173,unacceptable
174,unacceptable
175,unacceptable
176,unacceptable
177,unacceptable
178,unacceptable
179,unacceptable
180,unacceptable
181,unacceptable
182,unacceptable
183,unacceptable
184,unacceptable
185,unacceptable
186,unacceptable
187,unacceptable
188,unacceptable
189,unacceptable
190,unacceptable
191,unacceptable
192,unacceptable
193,unacceptable
194,unacceptable
195,unacceptable
196,unacceptable
197,unacceptable
198,unacceptable
199,unacceptable
200,unacceptable
201,unacceptable
202,unacceptable
203,unacceptable
204,unacceptable
205,unacceptable
206,unacceptable
207,unacceptable
208,unacceptable
209,unacceptable
210,unacceptable
211,unacceptable
212,unacceptable
213,unacceptable
214,unacceptable
215,unacceptable
216,unacceptable
217,unacceptable
218,unacceptable
219,unacceptable
220,unacceptable
221,unacceptable
222,unacceptable
223,unacceptable
224,unacceptable
225,unacceptable
226,unacceptable
227,acceptable
228,unacceptable
229,unacceptable
230,acceptable
231,unacceptable
232,acceptable
233,acceptable
234,unacceptable
235,unacceptable
236,unacceptable
237,unacceptable
238,unacceptable
239,acceptable
240,unacceptable
241,acceptable
242,acceptable
243,unacceptable
244,unacceptable
245,unacceptable
246,unacceptable
247,unacceptable
248,unacceptable
249,unacceptable
250,unacceptable
251,unacceptable
252,unacceptable
253,unacceptable
254,acceptable
255,unacceptable
256,unacceptable
257,acceptable
258,unacceptable
259,acceptable
260,acceptable
261,unacceptable
262,unacceptable
263,acceptable
264,unacceptable
265,acceptable
266,acceptable
267,unacceptable
268,acceptable
269,acceptable
270,unacceptable
271,unacceptable
272,unacceptable
273,unacceptable
274,unacceptable
275,unacceptable
276,unacceptable
277,unacceptable
278,unacceptable
279,unacceptable
280,unacceptable
281,acceptable
282,unacceptable
283,acceptable
284,acceptable
285,unacceptable
286,acceptable
287,acceptable
288,unacceptable
289,unacceptable
290,acceptable
291,unacceptable
292,acceptable
293,acceptable
294,unacceptable
295,acceptable
296,acceptable
297,unacceptable
298,unacceptable
299,unacceptable
300,unacceptable
301,unacceptable
302,unacceptable
303,unacceptable
304,unacceptable
305,unacceptable
306,unacceptable
307,unacceptable
308,acceptable
309,unacceptable
310,acceptable
311,acceptable
312,unacceptable
313,acceptable
314,acceptable
315,unacceptable
316,unacceptable
317,acceptable
318,unacceptable
319,acceptable
320,acceptable
321,unacceptable
322,acceptable
323,acceptable
324,unacceptable
325,unacceptable
326,unacceptable
327,unacceptable
328,unacceptable
329,unacceptable
330,unacceptable
331,unacceptable
332,unacceptable
333,unacceptable
334,unacceptable
335,acceptable
336,unacceptable
337,unacceptable
338,acceptable
339,unacceptable
340,acceptable
341,acceptable
342,unacceptable
343,unacceptable
344,unacceptable
345,unacceptable
346,unacceptable
347,acceptable
348,unacceptable
349,acceptable
350,acceptable
351,unacceptable
352,unacceptable
353,unacceptable
354,unacceptable
355,unacceptable
356,unacceptable
357,unacceptable
358,unacceptable
359,unacceptable
360,unacceptable
361,unacceptable
362,acceptable
363,unacceptable
364,unacceptable
365,acceptable
366,unacceptable
367,acceptable
368,acceptable
369,unacceptable
370,unacceptable
371,acceptable
372,unacceptable
373,acceptable
374,acceptable
375,unacceptable
376,acceptable
377,acceptable
378,unacceptable
379,unacceptable
380,unacceptable
381,unacceptable
382,unacceptable
383,unacceptable
384,unacceptable
385,unacceptable
386,unacceptable
387,unacceptable
388,unacceptable
389,acceptable
390,unacceptable
391,acceptable
392,acceptable
393,unacceptable
394,acceptable
395,acceptable
396,unacceptable
397,unacceptable
398,acceptable
399,unacceptable
400,acceptable
401,acceptable
402,unacceptable
403,acceptable
404,acceptable
405,unacceptable
406,unacceptable
407,unacceptable
408,unacceptable
409,unacceptable
410,unacceptable
411,unacceptable
412,unacceptable
413,unacceptable
414,unacceptable
415,unacceptable
416,acceptable
417,unacceptable
418,acceptable
419,acceptable
420,unacceptable
421,acceptable
422,acceptable
423,unacceptable
424,unacceptable
425,acceptable
426,unacceptable
427,acceptable
428,acceptable
429,unacceptable
430,acceptable
431,acceptable
432,unacceptable
433,unacceptable
434,unacceptable
435,unacceptable
436,unacceptable
437,unacceptable
438,unacceptable
439,unacceptable
440,unacceptable
441,unacceptable
442,unacceptable
443,unacceptable
444,unacceptable
445,unacceptable
446,unacceptable
447,unacceptable
448,unacceptable
449,unacceptable
450,unacceptable
451,unacceptable
452,unacceptable
453,unacceptable
454,unacceptable
455,unacceptable
456,unacceptable
457,unacceptable
458,unacceptable
459,unacceptable
460,unacceptable
461,unacceptable
462,unacceptable
463,unacceptable
464,unacceptable
465,unacceptable
466,unacceptable
467,unacceptable
468,unacceptable
469,unacceptable
470,unacceptable
471,unacceptable
472,unacceptable
473,unacceptable
474,unacceptable
475,unacceptable
476,unacceptable
477,unacceptable
478,unacceptable
479,unacceptable
480,unacceptable
481,unacceptable
482,unacceptable
483,unacceptable
484,unacceptable
485,unacceptable
486,unacceptable
487,unacceptable
488,unacceptable
489,unacceptable
490,unacceptable
491,unacceptable
492,unacceptable
493,unacceptable
494,unacceptable
495,unacceptable
496,unacceptable
497,unacceptable
498,unacceptable
499,unacceptable
500,unacceptable
501,unacceptable
502,unacceptable
503,unacceptable
504,unacceptable
505,unacceptable
506,unacceptable
507,unacceptable
508,unacceptable
509,unacceptable
510,unacceptable
511,unacceptable
512,unacceptable
513,unacceptable
514,unacceptable
515,unacceptable
516,unacceptable
517,unacceptable
518,unacceptable
519,unacceptable
520,unacceptable
521,unacceptable
522,unacceptable
523,unacceptable
524,unacceptable
525,unacceptable
526,unacceptable
527,unacceptable
528,unacceptable
529,unacceptable
530,unacceptable
531,unacceptable
532,unacceptable
533,unacceptable
534,unacceptable
535,unacceptable
536,unacceptable
537,unacceptable
538,unacceptable
539,unacceptable
540,unacceptable
541,unacceptable
542,unacceptable
543,unacceptable
544,unacceptable
545,unacceptable
546,unacceptable
547,unacceptable
548,unacceptable
549,unacceptable
550,unacceptable
551,acceptable
552,unacceptable
553,unacceptable
554,acceptable
555,unacceptable
556,acceptable
557,acceptable
558,unacceptable
559,unacceptable
560,unacceptable
561,unacceptable
562,unacceptable
563,acceptable
564,unacceptable
565,acceptable
566,acceptable
567,unacceptable
568,unacceptable
569,unacceptable
570,unacceptable
571,unacceptable
572,unacceptable
573,unacceptable
574,unacceptable
575,unacceptable
576,unacceptable
577,unacceptable
578,acceptable
579,unacceptable
580,unacceptable
581,acceptable
582,unacceptable
583,acceptable
584,acceptable
585,unacceptable
586,unacceptable
587,acceptable
588,unacceptable
589,acceptable
590,acceptable
591,unacceptable
592,acceptable
593,acceptable
594,unacceptable
595,unacceptable
596,unacceptable
597,unacceptable
598,unacceptable
599,unacceptable
600,unacceptable
601,unacceptable
602,unacceptable
603,unacceptable
604,unacceptable
605,acceptable
606,unacceptable
607,acceptable
608,acceptable
609,unacceptable
610,acceptable
611,acceptable
612,unacceptable
613,unacceptable
614,acceptable
615,unacceptable
616,acceptable
617,acceptable
618,unacceptable
619,acceptable
620,acceptable
621,unacceptable
622,unacceptable
623,unacceptable
624,unacceptable
625,unacceptable
626,unacceptable
627,unacceptable
628,unacceptable
629,unacceptable
630,unacceptable
631,unacceptable
632,acceptable
633,unacceptable
634,acceptable
635,acceptable
636,unacceptable
637,acceptable
638,acceptable
639,unacceptable
640,unacceptable
641,acceptable
642,unacceptable
643,acceptable
644,acceptable
645,unacceptable
646,acceptable
647,acceptable
648,unacceptable
649,unacceptable
650,unacceptable
651,unacceptable
652,unacceptable
653,unacceptable
654,unacceptable
655,unacceptable
656,unacceptable
657,unacceptable
658,unacceptable
659,acceptable
660,unacceptable
661,unacceptable
662,acceptable
663,unacceptable
664,acceptable
665,acceptable
666,unacceptable
667,unacceptable
668,unacceptable
669,unacceptable
670,unacceptable
671,acceptable
672,unacceptable
673,acceptable
674,acceptable
675,unacceptable
676,unacceptable
677,unacceptable
678,unacceptable
679,unacceptable
680,unacceptable
681,unacceptable
682,unacceptable
683,unacceptable
684,unacceptable
685,unacceptable
686,acceptable
687,unacceptable
688,unacceptable
689,acceptable
690,unacceptable
691,acceptable
692,acceptable
693,unacceptable
694,unacceptable
695,acceptable
696,unacceptable
697,acceptable
698,acceptable
699,unacceptable
700,acceptable
701,acceptable
702,unacceptable
703,unacceptable
704,unacceptable
705,unacceptable
706,unacceptable
707,unacceptable
708,unacceptable
709,unacceptable
710,unacceptable
711,unacceptable
712,unacceptable
713,acceptable
714,unacceptable
715,acceptable
716,acceptable
717,unacceptable
718,acceptable
719,acceptable
720,unacceptable
721,unacceptable
722,acceptable
723,unacceptable
724,acceptable
725,acceptable
726,unacceptable
727,acceptable
728,acceptable
729,unacceptable
730,unacceptable
731,unacceptable
732,unacceptable
733,unacceptable
734,unacceptable
735,unacceptable
736,unacceptable
737,unacceptable
738,unacceptable
739,unacceptable
740,acceptable
741,unacceptable
742,acceptable
743,acceptable
744,unacceptable
745,acceptable
746,acceptable
747,unacceptable
748,unacceptable
749,acceptable
750,unacceptable
751,acceptable
752,acceptable
753,unacceptable
754,acceptable
755,acceptable
756,unacceptable
757,unacceptable
758,unacceptable
759,unacceptable
760,unacceptable
761,unacceptable
762,unacceptable
763,unacceptable
764,unacceptable
765,unacceptable
766,unacceptable
767,acceptable
768,unacceptable
769,unacceptable
770,acceptable
771,unacceptable
772,acceptable
773,acceptable
774,unacceptable
775,unacceptable
776,unacceptable
777,unacceptable
778,unacceptable
779,acceptable
780,unacceptable
781,acceptable
782,acceptable
783,unacceptable
784,unacceptable
785,unacceptable
786,unacceptable
787,unacceptable
788,unacceptable
789,unacceptable
790,unacceptable
791,unacceptable
792,unacceptable
793,unacceptable
794,acceptable
795,unacceptable
796,unacceptable
797,acceptable
798,unacceptable
799,acceptable
800,acceptable
801,unacceptable
802,unacceptable
803,acceptable
804,unacceptable
805,acceptable
806,acceptable
807,unacceptable
808,acceptable
809,acceptable
810,unacceptable
811,unacceptable
812,unacceptable
813,unacceptable
814,unacceptable
815,unacceptable
816,unacceptable
817,unacceptable
818,unacceptable
819,unacceptable
820,unacceptable
821,acceptable
822,unacceptable
823,acceptable
824,acceptable
825,unacceptable
826,acceptable
827,acceptable
828,unacceptable
829,unacceptable
830,acceptable
831,unacceptable
832,acceptable
833,acceptable
834,unacceptable
835,acceptable
836,acceptable
837,unacceptable
838,unacceptable
839,unacceptable
840,unacceptable
841,unacceptable
842,unacceptable
843,unacceptable
844,unacceptable
845,unacceptable
846,unacceptable
847,unacceptable
848,acceptable
849,unacceptable
850,acceptable
851,acceptable
852,unacceptable
853,acceptable
854,acceptable
855,unacceptable
856,unacceptable
857,acceptable
858,unacceptable
859,acceptable
860,acceptable
861,unacceptable
862,acceptable
863,acceptable
864,unacceptable
865,unacceptable
866,unacceptable
867,unacceptable
868,unacceptable
869,unacceptable
870,unacceptable
871,unacceptable
872,unacceptable
873,unacceptable
874,unacceptable
875,acceptable
876,unacceptable
877,unacceptable
878,acceptable
879,unacceptable
880,acceptable
881,acceptable
882,unacceptable
883,unacceptable
884,unacceptable
885,unacceptable
886,unacceptable
887,acceptable
888,unacceptable
889,acceptable
890,acceptable
891,unacceptable
892,unacceptable
893,unacceptable
894,unacceptable
895,unacceptable
896,unacceptable
897,unacceptable
898,unacceptable
899,unacceptable
900,unacceptable
901,unacceptable
902,acceptable
903,unacceptable
904,unacceptable
905,acceptable
906,unacceptable
907,acceptable
908,acceptable
909,unacceptable
910,unacceptable
911,acceptable
912,unacceptable
913,acceptable
914,acceptable
915,unacceptable
916,acceptable
917,acceptable
918,unacceptable
919,unacceptable
920,unacceptable
921,unacceptable
922,unacceptable
923,unacceptable
924,unacceptable
925,unacceptable
926,unacceptable
927,unacceptable
928,unacceptable
929,acceptable
930,unacceptable
931,acceptable
932,acceptable
933,unacceptable
934,acceptable
935,acceptable
936,unacceptable
937,unacceptable
938,acceptable
939,unacceptable
940,acceptable
941,acceptable
942,unacceptable
943,acceptable
944,acceptable
945,unacceptable
946,unacceptable
947,unacceptable
948,unacceptable
949,unacceptable
950,unacceptable
951,unacceptable
952,unacceptable
953,unacceptable
954,unacceptable
955,unacceptable
956,acceptable
957,unacceptable
958,acceptable
959,acceptable
960,unacceptable
961,acceptable
962,acceptable
963,unacceptable
964,unacceptable
965,acceptable
966,unacceptable
967,acceptable
968,acceptable
969,unacceptable
970,acceptable
971,acceptable
972,unacceptable
973,unacceptable
974,unacceptable
975,unacceptable
976,unacceptable
977,unacceptable
978,unacceptable
979,unacceptable
980,unacceptable
981,unacceptable
982,unacceptable
983,acceptable
984,unacceptable
985,unacceptable
986,acceptable
987,unacceptable
988,acceptable
989,acceptable
990,unacceptable
991,unacceptable
992,unacceptable
993,unacceptable
994,unacceptable
995,acceptable
996,unacceptable
997,acceptable
998,acceptable
999,unacceptable
1000,unacceptable
1001,unacceptable
1002,unacceptable
1003,unacceptable
1004,unacceptable
1005,unacceptable
1006,unacceptable
1007,unacceptable
1008,unacceptable
1009,unacceptable
1010,acceptable
1011,unacceptable
1012,unacceptable
1013,acceptable
1014,unacceptable
1015,acceptable
1016,acceptable
1017,unacceptable
1018,unacceptable
1019,acceptable
1020,unacceptable
1021,acceptable
1022,acceptable
1023,unacceptable
1024,acceptable
1025,acceptable
1026,unacceptable
1027,unacceptable
1028,unacceptable
1029,unacceptable
1030,unacceptable
1031,unacceptable
1032,unacceptable
1033,unacceptable
1034,unacceptable
1035,unacceptable
1036,unacceptable
1037,acceptable
1038,unacceptable
1039,acceptable
1040,acceptable
1041,unacceptable
1042,acceptable
1043,acceptable
1044,unacceptable
1045,unacceptable
1046,acceptable
1047,unacceptable
1048,acceptable
1049,acceptable
1050,unacceptable
1051,acceptable
1052,acceptable
1053,unacceptable
1054,unacceptable
1055,unacceptable
1056,unacceptable
1057,unacceptable
1058,unacceptable
1059,unacceptable
1060,unacceptable
1061,unacceptable
1062,unacceptable
1063,unacceptable
1064,acceptable
1065,unacceptable
1066,acceptable
1067,acceptable
1068,unacceptable
1069,acceptable
1070,acceptable
1071,unacceptable
1072,unacceptable
1073,acceptable
1074,unacceptable
1075,acceptable
1076,acceptable
1077,unacceptable
1078,acceptable
1079,acceptable
1080,unacceptable
1081,unacceptable
1082,unacceptable
1083,unacceptable
1084,unacceptable
1085,unacceptable
1086,unacceptable
1087,unacceptable
1088,unacceptable
1089,unacceptable
1090,acceptable
1091,acceptable
1092,unacceptable
1093,acceptable
1094,acceptable
1095,unacceptable
1096,acceptable
1097,very good
1098,unacceptable
1099,unacceptable
1100,unacceptable
1101,unacceptable
1102,acceptable
1103,acceptable
1104,unacceptable
1105,acceptable
1106,very good
1107,unacceptable
1108,unacceptable
1109,unacceptable
1110,unacceptable
1111,unacceptable
1112,unacceptable
1113,unacceptable
1114,unacceptable
1115,unacceptable
1116,unacceptable
1117,acceptable
1118,acceptable
1119,unacceptable
1120,acceptable
1121,acceptable
1122,unacceptable
1123,acceptable
1124,very good
1125,unacceptable
1126,acceptable
1127,acceptable
1128,unacceptable
1129,acceptable
1130,very good
1131,unacceptable
1132,acceptable
1133,very good
1134,unacceptable
1135,unacceptable
1136,unacceptable
1137,unacceptable
1138,unacceptable
1139,unacceptable
1140,unacceptable
1141,unacceptable
1142,unacceptable
1143,unacceptable
1144,acceptable
1145,acceptable
1146,unacceptable
1147,acceptable
1148,very good
1149,unacceptable
1150,acceptable
1151,very good
1152,unacceptable
1153,acceptable
1154,acceptable
1155,unacceptable
1156,acceptable
1157,very good
1158,unacceptable
1159,acceptable
1160,very good
1161,unacceptable
1162,unacceptable
1163,unacceptable
1164,unacceptable
1165,unacceptable
1166,unacceptable
1167,unacceptable
1168,unacceptable
1169,unacceptable
1170,unacceptable
1171,acceptable
1172,acceptable
1173,unacceptable
1174,acceptable
1175,very good
1176,unacceptable
1177,acceptable
1178,very good
1179,unacceptable
1180,acceptable
1181,acceptable
1182,unacceptable
1183,acceptable
1184,very good
1185,unacceptable
1186,acceptable
1187,very good
1188,unacceptable
1189,unacceptable
1190,unacceptable
1191,unacceptable
1192,unacceptable
1193,unacceptable
1194,unacceptable
1195,unacceptable
1196,unacceptable
1197,unacceptable
1198,acceptable
1199,good
1200,unacceptable
1201,acceptable
1202,good
1203,unacceptable
1204,good
1205,very good
1206,unacceptable
1207,unacceptable
1208,unacceptable
1209,unacceptable
1210,acceptable
1211,good
1212,unacceptable
1213,good
1214,very good
1215,unacceptable
1216,unacceptable
1217,unacceptable
1218,unacceptable
1219,unacceptable
1220,unacceptable
1221,unacceptable
1222,unacceptable
1223,unacceptable
1224,unacceptable
1225,acceptable
1226,good
1227,unacceptable
1228,acceptable
1229,good
1230,unacceptable
1231,good
1232,very good
1233,unacceptable
1234,acceptable
1235,good
1236,unacceptable
1237,good
1238,very good
1239,unacceptable
1240,good
1241,very good
1242,unacceptable
1243,unacceptable
1244,unacceptable
1245,unacceptable
1246,unacceptable
1247,unacceptable
1248,unacceptable
1249,unacceptable
1250,unacceptable
1251,unacceptable
1252,acceptable
1253,good
1254,unacceptable
1255,good
1256,very good
1257,unacceptable
1258,good
1259,very good
1260,unacceptable
1261,acceptable
1262,good
1263,unacceptable
1264,good
1265,very good
1266,unacceptable
1267,good
1268,very good
1269,unacceptable
1270,unacceptable
1271,unacceptable
1272,unacceptable
1273,unacceptable
1274,unacceptable
1275,unacceptable
1276,unacceptable
1277,unacceptable
1278,unacceptable
1279,acceptable
1280,good
1281,unacceptable
1282,good
1283,very good
1284,unacceptable
1285,good
1286,very good
1287,unacceptable
1288,acceptable
1289,good
1290,unacceptable
1291,good
1292,very good
1293,unacceptable
1294,good
1295,very good
1296,unacceptable
1297,unacceptable
1298,unacceptable
1299,unacceptable
1300,unacceptable
1301,unacceptable
1302,unacceptable
1303,unacceptable
1304,unacceptable
1305,unacceptable
1306,unacceptable
1307,acceptable
1308,unacceptable
1309,unacceptable
1310,acceptable
1311,unacceptable
1312,acceptable
1313,acceptable
1314,unacceptable
1315,unacceptable
1316,unacceptable
1317,unacceptable
1318,unacceptable
1319,acceptable
1320,unacceptable
1321,acceptable
1322,acceptable
1323,unacceptable
1324,unacceptable
1325,unacceptable
1326,unacceptable
1327,unacceptable
1328,unacceptable
1329,unacceptable
1330,unacceptable
1331,unacceptable
1332,unacceptable
1333,unacceptable
1334,acceptable
1335,unacceptable
1336,unacceptable
1337,acceptable
1338,unacceptable
1339,acceptable
1340,acceptable
1341,unacceptable
1342,unacceptable
1343,acceptable
1344,unacceptable
1345,acceptable
1346,acceptable
1347,unacceptable
1348,acceptable
1349,acceptable
1350,unacceptable
1351,unacceptable
1352,unacceptable
1353,unacceptable
1354,unacceptable
1355,unacceptable
1356,unacceptable
1357,unacceptable
1358,unacceptable
1359,unacceptable
1360,unacceptable
1361,acceptable
1362,unacceptable
1363,acceptable
1364,acceptable
1365,unacceptable
1366,acceptable
1367,acceptable
1368,unacceptable
1369,unacceptable
1370,acceptable
1371,unacceptable
1372,acceptable
1373,acceptable
1374,unacceptable
1375,acceptable
1376,acceptable
1377,unacceptable
1378,unacceptable
1379,unacceptable
1380,unacceptable
1381,unacceptable
1382,unacceptable
1383,unacceptable
1384,unacceptable
1385,unacceptable
1386,unacceptable
1387,unacceptable
1388,acceptable
1389,unacceptable
1390,acceptable
1391,acceptable
1392,unacceptable
1393,acceptable
1394,acceptable
1395,unacceptable
1396,unacceptable
1397,acceptable
1398,unacceptable
1399,acceptable
1400,acceptable
1401,unacceptable
1402,acceptable
1403,acceptable
1404,unacceptable
1405,unacceptable
1406,unacceptable
1407,unacceptable
1408,unacceptable
1409,unacceptable
1410,unacceptable
1411,unacceptable
1412,unacceptable
1413,unacceptable
1414,acceptable
1415,acceptable
1416,unacceptable
1417,acceptable
1418,acceptable
1419,unacceptable
1420,acceptable
1421,very good
1422,unacceptable
1423,unacceptable
1424,unacceptable
1425,unacceptable
1426,acceptable
1427,acceptable
1428,unacceptable
1429,acceptable
1430,very good
1431,unacceptable
1432,unacceptable
1433,unacceptable
1434,unacceptable
1435,unacceptable
1436,unacceptable
1437,unacceptable
1438,unacceptable
1439,unacceptable
1440,unacceptable
1441,acceptable
1442,acceptable
1443,unacceptable
1444,acceptable
1445,acceptable
1446,unacceptable
1447,acceptable
1448,very good
1449,unacceptable
1450,acceptable
1451,acceptable
1452,unacceptable
1453,acceptable
1454,very good
1455,unacceptable
1456,acceptable
1457,very good
1458,unacceptable
1459,unacceptable
1460,unacceptable
1461,unacceptable
1462,unacceptable
1463,unacceptable
1464,unacceptable
1465,unacceptable
1466,unacceptable
1467,unacceptable
1468,acceptable
1469,acceptable
1470,unacceptable
1471,acceptable
1472,very good
1473,unacceptable
1474,acceptable
1475,very good
1476,unacceptable
1477,acceptable
1478,acceptable
1479,unacceptable
1480,acceptable
1481,very good
1482,unacceptable
1483,acceptable
1484,very good
1485,unacceptable
1486,unacceptable
1487,unacceptable
1488,unacceptable
1489,unacceptable
1490,unacceptable
1491,unacceptable
1492,unacceptable
1493,unacceptable
1494,unacceptable
1495,acceptable
1496,acceptable
1497,unacceptable
1498,acceptable
1499,very good
1500,unacceptable
1501,acceptable
1502,very good
1503,unacceptable
1504,acceptable
1505,acceptable
1506,unacceptable
1507,acceptable
1508,very good
1509,unacceptable
1510,acceptable
1511,very good
1512,unacceptable
1513,unacceptable
1514,unacceptable
1515,unacceptable
1516,unacceptable
1517,unacceptable
1518,unacceptable
1519,unacceptable
1520,unacceptable
1521,unacceptable
1522,acceptable
1523,good
1524,unacceptable
1525,acceptable
1526,good
1527,unacceptable
1528,good
1529,very good
1530,unacceptable
1531,unacceptable
1532,unacceptable
1533,unacceptable
1534,acceptable
1535,good
1536,unacceptable
1537,good
1538,very good
1539,unacceptable
1540,unacceptable
1541,unacceptable
1542,unacceptable
1543,unacceptable
1544,unacceptable
1545,unacceptable
1546,unacceptable
1547,unacceptable
1548,unacceptable
1549,acceptable
1550,good
1551,unacceptable
1552,acceptable
1553,good
1554,unacceptable
1555,good
1556,very good
1557,unacceptable
1558,acceptable
1559,good
1560,unacceptable
1561,good
1562,very good
1563,unacceptable
1564,good
1565,very good
1566,unacceptable
1567,unacceptable
1568,unacceptable
1569,unacceptable
1570,unacceptable
1571,unacceptable
1572,unacceptable
1573,unacceptable
1574,unacceptable
1575,unacceptable
1576,acceptable
1577,good
1578,unacceptable
1579,good
1580,very good
1581,unacceptable
1582,good
1583,very good
1584,unacceptable
1585,acceptable
1586,good
1587,unacceptable
1588,good
1589,very good
1590,unacceptable
1591,good
1592,very good
1593,unacceptable
1594,unacceptable
1595,unacceptable
1596,unacceptable
1597,unacceptable
1598,unacceptable
1599,unacceptable
1600,unacceptable
1601,unacceptable
1602,unacceptable
1603,acceptable
1604,good
1605,unacceptable
1606,good
1607,very good
1608,unacceptable
1609,good
1610,very good
1611,unacceptable
1612,acceptable
1613,good
1614,unacceptable
1615,good
1616,very good
1617,unacceptable
1618,good
1619,very good
1620,unacceptable
1621,unacceptable
1622,unacceptable
1623,unacceptable
1624,unacceptable
1625,unacceptable
1626,unacceptable
1627,unacceptable
1628,unacceptable
1629,unacceptable
1630,acceptable
1631,good
1632,unacceptable
1633,acceptable
1634,good
1635,unacceptable
1636,good
1637,very good
1638,unacceptable
1639,unacceptable
1640,unacceptable
1641,unacceptable
1642,acceptable
1643,good
1644,unacceptable
1645,good
1646,very good
1647,unacceptable
1648,unacceptable
1649,unacceptable
1650,unacceptable
1651,unacceptable
1652,unacceptable
1653,unacceptable
1654,unacceptable
1655,unacceptable
1656,unacceptable
1657,acceptable
1658,good
1659,unacceptable
1660,acceptable
1661,good
1662,unacceptable
1663,good
1664,very good
1665,unacceptable
1666,acceptable
1667,good
1668,unacceptable
1669,good
1670,very good
1671,unacceptable
1672,good
1673,very good
1674,unacceptable
1675,unacceptable
1676,unacceptable
1677,unacceptable
1678,unacceptable
1679,unacceptable
1680,unacceptable
1681,unacceptable
1682,unacceptable
1683,unacceptable
1684,acceptable
1685,good
1686,unacceptable
1687,good
1688,very good
1689,unacceptable
1690,good
1691,very good
1692,unacceptable
1693,acceptable
1694,good
1695,unacceptable
1696,good
1697,very good
1698,unacceptable
1699,good
1700,very good
1701,unacceptable
1702,unacceptable
1703,unacceptable
1704,unacceptable
1705,unacceptable
1706,unacceptable
1707,unacceptable
1708,unacceptable
1709,unacceptable
1710,unacceptable
1711,acceptable
1712,good
1713,unacceptable
1714,good
1715,very good
1716,unacceptable
1717,good
1718,very good
1719,unacceptable
1720,acceptable
1721,good
1722,unacceptable
1723,good
1724,very good
1725,unacceptable
1726,good
1727,very good
